Open,High,Low,Close,Volume,Dividends,Stock Splits
136.9600067138672,136.9600067138672,136.9499969482422,136.9600067138672,3,0.0,0.0
136.9600067138672,136.9600067138672,136.9600067138672,136.9600067138672,1,0.0,0.0
136.92999267578125,136.92999267578125,136.92999267578125,136.92999267578125,2,0.0,0.0
136.9199981689453,136.9199981689453,136.89999389648438,136.89999389648438,331,0.0,0.0
136.89999389648438,136.9199981689453,136.88999938964844,136.9199981689453,61,0.0,0.0
136.9600067138672,137.1699981689453,136.9600067138672,137.1699981689453,6,0.0,0.0
136.92999267578125,137.1699981689453,136.92999267578125,137.1699981689453,2,0.0,0.0
137.1699981689453,137.1699981689453,137.1699981689453,137.1699981689453,3,0.0,0.0
137.1699981689453,137.1699981689453,137.1699981689453,137.1699981689453,58,0.0,0.0
137.22000122070312,137.22999572753906,137.22000122070312,137.22999572753906,0,0.0,0.0
137.3000030517578,137.3699951171875,137.3000030517578,137.3699951171875,135,0.0,0.0
137.44000244140625,137.47000122070312,137.44000244140625,137.47000122070312,0,0.0,0.0
137.47000122070312,137.47000122070312,137.47000122070312,137.47000122070312,2,0.0,0.0
137.47000122070312,137.47000122070312,137.47000122070312,137.47000122070312,2,0.0,0.0
137.47000122070312,137.47000122070312,137.42999267578125,137.42999267578125,2,0.0,0.0
137.4199981689453,137.47000122070312,137.4199981689453,137.44000244140625,3,0.0,0.0
137.44000244140625,137.44000244140625,137.44000244140625,137.44000244140625,1,0.0,0.0
137.44000244140625,137.44000244140625,137.44000244140625,137.44000244140625,2,0.0,0.0
137.44000244140625,137.4600067138672,137.44000244140625,137.4600067138672,2,0.0,0.0
137.4600067138672,137.4600067138672,137.44000244140625,137.44000244140625,2,0.0,0.0
137.42999267578125,137.42999267578125,137.35000610351562,137.36000061035156,3,0.0,0.0
137.36000061035156,137.41000366210938,137.36000061035156,137.41000366210938,20,0.0,0.0
137.47000122070312,137.47000122070312,137.4499969482422,137.4600067138672,0,0.0,0.0
137.4600067138672,137.4600067138672,137.4600067138672,137.4600067138672,1,0.0,0.0
137.44000244140625,137.44000244140625,137.4199981689453,137.4199981689453,3,0.0,0.0
137.38999938964844,137.4199981689453,137.38999938964844,137.4199981689453,2,0.0,0.0
137.4199981689453,137.4199981689453,137.4199981689453,137.4199981689453,2,0.0,0.0
137.41000366210938,137.41000366210938,137.08999633789062,137.08999633789062,21,0.0,0.0
137.3699951171875,137.3800048828125,137.3699951171875,137.3800048828125,0,0.0,0.0
137.35000610351562,137.35000610351562,137.3000030517578,137.3000030517578,2,0.0,0.0
137.33999633789062,137.33999633789062,137.30999755859375,137.30999755859375,3,0.0,0.0
137.3800048828125,137.3800048828125,137.3800048828125,137.3800048828125,1,0.0,0.0
137.35000610351562,137.35000610351562,137.33999633789062,137.33999633789062,2,0.0,0.0
137.41000366210938,137.41000366210938,137.3300018310547,137.3300018310547,2,0.0,0.0
137.3000030517578,137.38999938964844,137.3000030517578,137.33999633789062,8,0.0,0.0
137.3300018310547,137.38999938964844,137.0800018310547,137.38999938964844,9,0.0,0.0
137.32000732421875,137.32000732421875,137.32000732421875,137.32000732421875,1,0.0,0.0
137.35000610351562,137.38999938964844,137.35000610351562,137.35000610351562,3,0.0,0.0
137.39999389648438,137.39999389648438,137.39999389648438,137.39999389648438,4,0.0,0.0
137.32000732421875,137.4199981689453,137.32000732421875,137.4199981689453,202,0.0,0.0
137.41000366210938,137.41000366210938,137.3800048828125,137.39999389648438,432,0.0,0.0
137.4199981689453,137.4199981689453,137.24000549316406,137.39999389648438,0,0.0,0.0
137.41000366210938,137.4600067138672,137.41000366210938,137.4600067138672,45,0.0,0.0
137.4499969482422,137.4499969482422,137.4499969482422,137.4499969482422,5,0.0,0.0
137.4499969482422,137.4499969482422,137.4499969482422,137.4499969482422,2,0.0,0.0
137.4499969482422,137.4600067138672,137.4499969482422,137.4600067138672,4,0.0,0.0
137.4600067138672,137.6999969482422,137.4600067138672,137.6999969482422,83,0.0,0.0
137.6999969482422,137.6999969482422,137.69000244140625,137.69000244140625,3,0.0,0.0
137.6999969482422,137.6999969482422,137.6999969482422,137.6999969482422,2,0.0,0.0
137.6999969482422,137.6999969482422,137.6999969482422,137.6999969482422,5,0.0,0.0
137.6999969482422,137.6999969482422,137.6999969482422,137.6999969482422,2,0.0,0.0
137.6999969482422,137.6999969482422,137.6999969482422,137.6999969482422,1,0.0,0.0
137.6999969482422,137.7100067138672,137.67999267578125,137.7100067138672,3,0.0,0.0
137.67999267578125,137.67999267578125,137.67999267578125,137.67999267578125,1,0.0,0.0
137.63999938964844,137.63999938964844,137.33999633789062,137.63999938964844,33,0.0,0.0
137.7100067138672,137.7100067138672,137.63999938964844,137.63999938964844,2,0.0,0.0
137.6300048828125,137.69000244140625,137.6300048828125,137.69000244140625,2,0.0,0.0
137.6699981689453,137.6699981689453,137.6699981689453,137.6699981689453,2,0.0,0.0
137.66000366210938,137.72999572753906,137.66000366210938,137.72999572753906,63,0.0,0.0
137.72999572753906,137.72999572753906,137.25,137.32000732421875,32,0.0,0.0
137.25,137.61000061035156,137.25,137.61000061035156,76,0.0,0.0
137.61000061035156,137.61000061035156,137.61000061035156,137.61000061035156,1,0.0,0.0
137.58999633789062,137.58999633789062,137.58999633789062,137.58999633789062,2,0.0,0.0
137.58999633789062,137.58999633789062,137.58999633789062,137.58999633789062,3,0.0,0.0
137.58999633789062,137.58999633789062,137.58999633789062,137.58999633789062,2,0.0,0.0
137.57000732421875,137.57000732421875,137.19000244140625,137.3000030517578,155,0.0,0.0
137.52999877929688,137.52999877929688,137.52999877929688,137.52999877929688,13,0.0,0.0
137.52999877929688,137.52999877929688,137.52999877929688,137.52999877929688,0,0.0,0.0
137.52000427246094,137.52000427246094,137.52000427246094,137.52000427246094,6,0.0,0.0
137.52000427246094,137.52999877929688,137.52000427246094,137.52999877929688,1,0.0,0.0
137.52999877929688,137.52999877929688,137.52999877929688,137.52999877929688,0,0.0,0.0
137.5,137.52000427246094,137.30999755859375,137.30999755859375,8,0.0,0.0
137.30999755859375,137.30999755859375,137.30999755859375,137.30999755859375,1,0.0,0.0
137.30999755859375,137.5,137.30999755859375,137.5,405,0.0,0.0
137.52000427246094,137.52000427246094,137.52000427246094,137.52000427246094,2,0.0,0.0
137.27000427246094,137.4199981689453,136.80999755859375,137.39999389648438,752,0.0,0.0
137.35000610351562,137.35000610351562,137.35000610351562,137.35000610351562,1,0.0,0.0
137.2899932861328,137.4499969482422,137.2899932861328,137.4499969482422,102,0.0,0.0
137.52999877929688,137.52999877929688,137.32000732421875,137.32000732421875,166,0.0,0.0
137.52000427246094,137.52000427246094,137.14999389648438,137.14999389648438,0,0.0,0.0
137.52000427246094,137.52000427246094,137.52000427246094,137.52000427246094,2,0.0,0.0
137.52000427246094,137.52000427246094,137.52000427246094,137.52000427246094,2,0.0,0.0
137.52000427246094,137.52000427246094,137.52000427246094,137.52000427246094,3,0.0,0.0
137.52000427246094,137.52000427246094,137.52000427246094,137.52000427246094,1,0.0,0.0
137.52000427246094,137.52000427246094,137.52000427246094,137.52000427246094,3,0.0,0.0
137.52000427246094,137.5399932861328,137.19000244140625,137.52999877929688,467,0.0,0.0
137.52999877929688,137.8300018310547,137.52999877929688,137.82000732421875,115,0.0,0.0
137.5399932861328,137.85000610351562,137.5399932861328,137.85000610351562,5,0.0,0.0
137.85000610351562,137.85000610351562,137.8000030517578,137.8000030517578,2,0.0,0.0
137.8300018310547,137.8300018310547,137.8300018310547,137.8300018310547,2,0.0,0.0
137.83999633789062,137.83999633789062,137.83999633789062,137.83999633789062,1,0.0,0.0
137.82000732421875,137.82000732421875,137.7899932861328,137.82000732421875,3,0.0,0.0
137.82000732421875,137.82000732421875,137.77999877929688,137.77999877929688,2,0.0,0.0
137.82000732421875,137.82000732421875,137.80999755859375,137.80999755859375,2,0.0,0.0
137.77000427246094,137.77000427246094,137.77000427246094,137.77000427246094,2,0.0,0.0
137.75999450683594,137.75999450683594,137.75,137.75,2,0.0,0.0
137.75,137.75,137.75,137.75,2,0.0,0.0
137.63999938964844,137.63999938964844,137.61000061035156,137.61000061035156,4,0.0,0.0
137.61000061035156,137.6300048828125,137.61000061035156,137.6300048828125,22,0.0,0.0
137.75,137.75,137.75,137.75,3,0.0,0.0
137.74000549316406,137.74000549316406,137.74000549316406,137.74000549316406,0,0.0,0.0
137.69000244140625,137.72999572753906,137.69000244140625,137.72999572753906,4,0.0,0.0
137.69000244140625,137.69000244140625,137.66000366210938,137.66000366210938,2,0.0,0.0
137.61000061035156,137.61000061035156,137.5500030517578,137.5500030517578,2,0.0,0.0
137.49000549316406,137.49000549316406,137.49000549316406,137.49000549316406,2,0.0,0.0
137.58999633789062,137.58999633789062,137.4600067138672,137.52999877929688,28,0.0,0.0
137.63999938964844,137.63999938964844,137.5500030517578,137.5500030517578,1,0.0,0.0
137.50999450683594,137.5500030517578,137.50999450683594,137.5500030517578,2,0.0,0.0
137.5399932861328,137.5399932861328,137.49000549316406,137.49000549316406,2,0.0,0.0
137.52999877929688,137.52999877929688,137.50999450683594,137.50999450683594,2,0.0,0.0
137.63999938964844,137.63999938964844,137.16000366210938,137.52000427246094,28,0.0,0.0
137.57000732421875,137.63999938964844,137.55999755859375,137.63999938964844,14,0.0,0.0
137.5500030517578,137.5500030517578,137.52999877929688,137.52999877929688,3,0.0,0.0
137.5,137.5,137.5,137.5,1,0.0,0.0
137.4600067138672,137.4600067138672,137.4600067138672,137.4600067138672,3,0.0,0.0
137.55999755859375,137.55999755859375,137.55999755859375,137.55999755859375,0,0.0,0.0
137.5,137.5,137.49000549316406,137.49000549316406,4,0.0,0.0
137.49000549316406,137.49000549316406,137.49000549316406,137.49000549316406,2,0.0,0.0
137.49000549316406,137.49000549316406,137.49000549316406,137.49000549316406,2,0.0,0.0
137.49000549316406,137.49000549316406,137.39999389648438,137.39999389648438,3,0.0,0.0
137.38999938964844,137.39999389648438,137.08999633789062,137.39999389648438,69,0.0,0.0
137.38999938964844,137.38999938964844,137.08999633789062,137.08999633789062,0,0.0,0.0
137.38999938964844,137.38999938964844,137.38999938964844,137.38999938964844,5,0.0,0.0
137.38999938964844,137.38999938964844,137.1999969482422,137.1999969482422,3,0.0,0.0
137.3300018310547,137.3300018310547,137.3300018310547,137.3300018310547,5,0.0,0.0
137.3300018310547,137.3300018310547,137.3300018310547,137.3300018310547,1,0.0,0.0
137.3300018310547,137.3300018310547,137.3300018310547,137.3300018310547,2,0.0,0.0
137.3300018310547,137.3300018310547,137.3300018310547,137.3300018310547,3,0.0,0.0
137.3300018310547,137.3300018310547,137.3300018310547,137.3300018310547,1,0.0,0.0
137.3300018310547,137.3300018310547,137.3000030517578,137.3300018310547,4,0.0,0.0
137.3300018310547,137.3300018310547,137.3300018310547,137.3300018310547,0,0.0,0.0
137.3300018310547,137.3300018310547,137.3300018310547,137.3300018310547,4,0.0,0.0
137.3300018310547,137.3300018310547,137.3300018310547,137.3300018310547,2,0.0,0.0
137.3300018310547,137.3300018310547,137.3300018310547,137.3300018310547,2,0.0,0.0
137.3300018310547,137.3300018310547,137.3300018310547,137.3300018310547,2,0.0,0.0
137.3300018310547,137.3300018310547,137.3300018310547,137.3300018310547,1,0.0,0.0
137.3300018310547,137.3300018310547,137.3300018310547,137.3300018310547,3,0.0,0.0
137.3300018310547,137.3300018310547,137.3300018310547,137.3300018310547,2,0.0,0.0
137.3300018310547,137.3300018310547,137.3300018310547,137.3300018310547,2,0.0,0.0
137.3300018310547,137.3300018310547,137.3300018310547,137.3300018310547,2,0.0,0.0
137.3300018310547,137.3300018310547,137.3300018310547,137.3300018310547,7,0.0,0.0
137.3300018310547,137.3300018310547,137.3300018310547,137.3300018310547,2,0.0,0.0
137.3300018310547,137.3300018310547,137.3300018310547,137.3300018310547,3,0.0,0.0
137.3300018310547,137.3300018310547,137.3300018310547,137.3300018310547,1,0.0,0.0
137.3300018310547,137.3300018310547,137.3300018310547,137.3300018310547,3,0.0,0.0
137.30999755859375,137.30999755859375,137.30999755859375,137.30999755859375,0,0.0,0.0
137.30999755859375,137.30999755859375,137.30999755859375,137.30999755859375,5,0.0,0.0
137.30999755859375,137.30999755859375,137.30999755859375,137.30999755859375,3,0.0,0.0
137.30999755859375,137.30999755859375,137.30999755859375,137.30999755859375,3,0.0,0.0
137.30999755859375,137.30999755859375,137.30999755859375,137.30999755859375,2,0.0,0.0
137.30999755859375,137.30999755859375,137.30999755859375,137.30999755859375,1,0.0,0.0
137.30999755859375,137.3300018310547,137.30999755859375,137.3300018310547,3,0.0,0.0
137.3000030517578,137.3000030517578,137.3000030517578,137.3000030517578,1,0.0,0.0
137.3000030517578,137.3300018310547,137.3000030517578,137.3300018310547,3,0.0,0.0
137.3000030517578,137.3300018310547,137.3000030517578,137.3300018310547,2,0.0,0.0
137.32000732421875,137.32000732421875,137.27999877929688,137.27999877929688,3,0.0,0.0
137.25,137.25,137.25,137.25,2,0.0,0.0
137.25,137.25,137.25,137.25,2,0.0,0.0
137.25,137.25,137.25,137.25,2,0.0,0.0
137.25,137.36000061035156,137.25,137.3300018310547,3,0.0,0.0
136.88999938964844,136.88999938964844,136.69000244140625,136.69000244140625,82,0.0,0.0
136.66000366210938,136.66000366210938,135.74000549316406,135.74000549316406,115,0.0,0.0
135.72000122070312,136.16000366210938,135.64999389648438,135.6999969482422,88,0.0,0.0
135.7100067138672,136.9499969482422,135.7100067138672,136.9499969482422,68,0.0,0.0
136.05999755859375,136.05999755859375,135.7899932861328,135.7899932861328,75,0.0,0.0
135.7899932861328,135.7899932861328,135.64999389648438,135.64999389648438,78,0.0,0.0
135.64999389648438,136.00999450683594,135.55999755859375,135.55999755859375,90,0.0,0.0
135.57000732421875,136.52999877929688,135.57000732421875,135.5800018310547,119,0.0,0.0
135.57000732421875,136.17999267578125,135.57000732421875,135.57000732421875,61,0.0,0.0
135.57000732421875,136.1999969482422,135.57000732421875,135.77000427246094,98,0.0,0.0
136.17999267578125,136.19000244140625,135.77000427246094,135.77000427246094,75,0.0,0.0
135.77000427246094,136.19000244140625,135.77000427246094,135.77999877929688,73,0.0,0.0
135.77999877929688,136.19000244140625,135.77000427246094,135.77000427246094,77,0.0,0.0
136.1699981689453,136.1699981689453,135.77000427246094,135.77999877929688,76,0.0,0.0
135.77000427246094,136.2100067138672,135.52000427246094,135.52000427246094,84,0.0,0.0
135.52000427246094,135.86000061035156,135.3800048828125,135.38999938964844,76,0.0,0.0
135.3800048828125,135.88999938964844,135.3800048828125,135.3800048828125,66,0.0,0.0
135.3800048828125,135.83999633789062,135.3800048828125,135.38999938964844,73,0.0,0.0
135.38999938964844,135.8699951171875,135.3800048828125,135.3800048828125,89,0.0,0.0
135.8300018310547,135.85000610351562,135.33999633789062,135.33999633789062,75,0.0,0.0
135.33999633789062,135.33999633789062,135.24000549316406,135.25,83,0.0,0.0
135.3300018310547,135.82000732421875,135.25,135.25999450683594,80,0.0,0.0
135.25999450683594,135.30999755859375,135.25,135.3000030517578,79,0.0,0.0
135.6999969482422,135.6999969482422,135.25999450683594,135.25999450683594,61,0.0,0.0
135.25999450683594,135.60000610351562,135.25,135.27999877929688,74,0.0,0.0
135.27000427246094,135.5800018310547,135.25999450683594,135.30999755859375,87,0.0,0.0
135.27000427246094,135.52999877929688,135.25999450683594,135.39999389648438,83,0.0,0.0
135.39999389648438,135.5500030517578,135.25,135.25,61,0.0,0.0
135.24000549316406,135.41000366210938,135.24000549316406,135.25,83,0.0,0.0
135.25,135.7899932861328,135.24000549316406,135.64999389648438,253,0.0,0.0
135.5,135.5,135.4499969482422,135.4499969482422,417,0.0,0.0
135.42999267578125,135.66000366210938,135.41000366210938,135.6199951171875,63,0.0,0.0
135.4199981689453,135.61000061035156,135.41000366210938,135.4199981689453,90,0.0,0.0
135.4199981689453,135.72000122070312,135.41000366210938,135.6699981689453,155,0.0,0.0
135.4600067138672,135.66000366210938,135.44000244140625,135.4600067138672,74,0.0,0.0
135.4600067138672,135.6699981689453,135.4499969482422,135.4600067138672,85,0.0,0.0
135.64999389648438,135.64999389648438,135.4499969482422,135.4499969482422,86,0.0,0.0
135.4499969482422,135.63999938964844,135.4499969482422,135.47000122070312,245,0.0,0.0
135.4600067138672,135.63999938964844,135.4499969482422,135.4499969482422,88,0.0,0.0
135.4499969482422,135.63999938964844,135.4499969482422,135.5,97,0.0,0.0
135.64999389648438,136.39999389648438,135.5,136.1699981689453,1100,0.0,0.0
136.22999572753906,136.39999389648438,136.1999969482422,136.22000122070312,80,0.0,0.0
136.22999572753906,136.39999389648438,136.22000122070312,136.25,100,0.0,0.0
136.25,136.38999938964844,136.1699981689453,136.17999267578125,182,0.0,0.0
136.17999267578125,136.38999938964844,136.1699981689453,136.38999938964844,75,0.0,0.0
136.17999267578125,136.3800048828125,136.1699981689453,136.1699981689453,90,0.0,0.0
136.1699981689453,136.3800048828125,136.07000732421875,136.0800018310547,68,0.0,0.0
136.0800018310547,136.33999633789062,136.0500030517578,136.07000732421875,91,0.0,0.0
136.0399932861328,136.22999572753906,136.0,136.17999267578125,59,0.0,0.0
136.0,136.07000732421875,135.82000732421875,135.82000732421875,285,0.0,0.0
135.83999633789062,136.0,135.6699981689453,135.67999267578125,97,0.0,0.0
135.6999969482422,135.85000610351562,135.5500030517578,135.66000366210938,154,0.0,0.0
135.64999389648438,135.86000061035156,135.60000610351562,135.60000610351562,68,0.0,0.0
135.6300048828125,136.0800018310547,135.6300048828125,135.67999267578125,193,0.0,0.0
135.6699981689453,135.75,135.5500030517578,135.6300048828125,81,0.0,0.0
135.63999938964844,135.85000610351562,135.6300048828125,135.82000732421875,107,0.0,0.0
135.82000732421875,135.85000610351562,135.6999969482422,135.83999633789062,591,0.0,0.0
135.7100067138672,135.92999267578125,135.7100067138672,135.72999572753906,120,0.0,0.0
135.66000366210938,135.8800048828125,135.64999389648438,135.72000122070312,95,0.0,0.0
135.72000122070312,135.8699951171875,135.6999969482422,135.6999969482422,79,0.0,0.0
135.7100067138672,135.7899932861328,135.63999938964844,135.6699981689453,62,0.0,0.0
135.6699981689453,136.3699951171875,135.6699981689453,135.9600067138672,265,0.0,0.0
135.9199981689453,136.1300048828125,135.91000366210938,135.91000366210938,72,0.0,0.0
135.9199981689453,136.14999389648438,135.89999389648438,135.91000366210938,192,0.0,0.0
136.08999633789062,136.13999938964844,135.89999389648438,136.13999938964844,72,0.0,0.0
135.89999389648438,136.0500030517578,135.89999389648438,135.91000366210938,95,0.0,0.0
136.0399932861328,136.0399932861328,135.89999389648438,135.89999389648438,66,0.0,0.0
135.89999389648438,136.0399932861328,135.89999389648438,135.91000366210938,79,0.0,0.0
135.91000366210938,136.39999389648438,135.91000366210938,136.11000061035156,341,0.0,0.0
136.11000061035156,136.32000732421875,136.11000061035156,136.30999755859375,75,0.0,0.0
136.1199951171875,136.38999938964844,136.1199951171875,136.14999389648438,75,0.0,0.0
136.13999938964844,136.38999938964844,136.1199951171875,136.14999389648438,85,0.0,0.0
136.13999938964844,136.36000061035156,135.9199981689453,135.97999572753906,94,0.0,0.0
136.0,136.0500030517578,135.89999389648438,135.89999389648438,76,0.0,0.0
136.05999755859375,136.32000732421875,135.91000366210938,136.1999969482422,132,0.0,0.0
135.9600067138672,136.11000061035156,135.94000244140625,135.9600067138672,93,0.0,0.0
135.9499969482422,136.14999389648438,135.91000366210938,135.92999267578125,88,0.0,0.0
135.9199981689453,136.0800018310547,135.89999389648438,135.89999389648438,98,0.0,0.0
135.89999389648438,136.0800018310547,135.8300018310547,135.8300018310547,64,0.0,0.0
136.0800018310547,136.0800018310547,135.77000427246094,135.7899932861328,155,0.0,0.0
135.7899932861328,136.0500030517578,135.75999450683594,135.75999450683594,81,0.0,0.0
135.75999450683594,135.9600067138672,135.6699981689453,135.6699981689453,80,0.0,0.0
135.85000610351562,135.8699951171875,135.6699981689453,135.67999267578125,164,0.0,0.0
135.8300018310547,135.85000610351562,135.67999267578125,135.67999267578125,89,0.0,0.0
135.67999267578125,135.82000732421875,135.66000366210938,135.66000366210938,79,0.0,0.0
135.82000732421875,135.83999633789062,135.66000366210938,135.8300018310547,72,0.0,0.0
135.66000366210938,135.8300018310547,135.66000366210938,135.6699981689453,88,0.0,0.0
135.6699981689453,135.80999755859375,135.66000366210938,135.66000366210938,66,0.0,0.0
135.66000366210938,135.77999877929688,135.6300048828125,135.6300048828125,97,0.0,0.0
135.6300048828125,135.77999877929688,135.6300048828125,135.6300048828125,76,0.0,0.0
135.77999877929688,135.77999877929688,135.6300048828125,135.6300048828125,62,0.0,0.0
135.6300048828125,135.77000427246094,135.52999877929688,135.66000366210938,160,0.0,0.0
135.52000427246094,135.66000366210938,135.50999450683594,135.52000427246094,94,0.0,0.0
135.52000427246094,135.66000366210938,135.50999450683594,135.52000427246094,69,0.0,0.0
135.77000427246094,135.77000427246094,135.50999450683594,135.50999450683594,70,0.0,0.0
135.74000549316406,135.74000549316406,135.50999450683594,135.57000732421875,74,0.0,0.0
135.57000732421875,135.77999877929688,135.55999755859375,135.55999755859375,72,0.0,0.0
135.55999755859375,135.6999969482422,135.50999450683594,135.50999450683594,88,0.0,0.0
135.6999969482422,135.6999969482422,135.50999450683594,135.50999450683594,115,0.0,0.0
135.50999450683594,135.72000122070312,135.50999450683594,135.50999450683594,76,0.0,0.0
135.72000122070312,135.72000122070312,135.50999450683594,135.50999450683594,92,0.0,0.0
135.50999450683594,135.6199951171875,135.5,135.5,68,0.0,0.0
135.5,135.61000061035156,135.5,135.5,117,0.0,0.0
135.5,135.5800018310547,135.42999267578125,135.42999267578125,66,0.0,0.0
135.42999267578125,135.61000061035156,135.42999267578125,135.42999267578125,97,0.0,0.0
135.42999267578125,135.60000610351562,135.42999267578125,135.42999267578125,65,0.0,0.0
135.42999267578125,135.60000610351562,135.4199981689453,135.42999267578125,79,0.0,0.0
135.4199981689453,135.55999755859375,135.4199981689453,135.4199981689453,67,0.0,0.0
135.4199981689453,135.5399932861328,135.4199981689453,135.4199981689453,83,0.0,0.0
135.4199981689453,135.5500030517578,135.4199981689453,135.4199981689453,89,0.0,0.0
135.4199981689453,135.5500030517578,135.4199981689453,135.4199981689453,81,0.0,0.0
135.5399932861328,135.55999755859375,135.41000366210938,135.41000366210938,62,0.0,0.0
